小区,户型,面积,地段,单价,总价,楼层,建成时间,有地铁
金海花园东园 , 2室2厅 , 57.77平米 ,香炉礁,9521.0,55.0,7,2001,True
安盛花园 , 2室1厅 , 58.6平米 ,安盛,7168.0,42.0,16,2003,True
中体奥林匹克花园 , 2室2厅 , 93.11平米 ,溪之谷,7196.0,67.0,14,2015,False
温莎小镇 , 3室2厅 , 99.23平米 ,鹏辉,23683.0,235.0,5,2013,False
前程街 , 1室1厅 , 58.43平米 ,马栏,8729.0,51.0,7,2000,True
金海花园东园 , 2室2厅 , 57.77平米 ,香炉礁,9521.0,55.0,7,2001,True
温莎小镇 , 3室2厅 , 99.23平米 ,鹏辉,23683.0,235.0,5,2013,False
大连门广场 , 2室1厅 , 48.18平米 ,周水子,14114.0,68.0,7,2003,False
兴达花园 , 1室1厅 , 46.5平米 ,西山水库,12474.0,58.0,6,2000,True
大有文园 , 1室1厅 , 47.88平米 ,凌水,13576.0,65.0,24,2012,False
青松北里 , 1室1厅 , 56.83平米 ,红梅翠竹,8095.0,46.0,7,1996,False
锦华中园 , 2室1厅 , 75.37平米 ,锦绣,11013.0,83.0,6,2001,True
名品公寓 , 2室1厅 , 66.58平米 ,东山,5858.0,39.0,18,2010,False
左岸经典 , 1室1厅 , 60.54平米 ,红梅翠竹,4956.0,30.0,32,2010,False
安盛花园 , 2室1厅 , 58.6平米 ,安盛,7168.0,42.0,16,2003,True
马栏广场东 , 2室1厅 , 73.57平米 ,马栏,9515.0,70.0,7,2000,True
幸福e家二期 , 3室2厅 , 113.87平米 ,幸福e家,29683.0,338.0,11,2003,False
工人村 , 2室2厅 , 89.44平米 ,香炉礁,8721.0,78.0,7,1989,True
理想居 , 1室2厅 , 64.95平米 ,鹏辉,16167.0,105.0,9,2011,False
远洋广场 , 2室1厅 , 72.06平米 ,华南,15959.0,115.0,24,2012,True
绿波花园 , 2室1厅 , 60.83平米 ,绿波,11015.0,67.0,6,2001,False
兴达依山居 , 2室2厅 , 70.17平米 ,西山水库,13539.0,95.0,6,2004,True
银寰花园 , 3室1厅 , 113.14平米 ,华府,8839.0,100.0,26,1995,True
湾里东 , 2室2厅 , 87平米 ,金湾新城,7242.0,63.0,6,2007,False
湾里南小区 , 2室1厅 , 80.4平米 ,金湾新城,8458.0,68.0,18,2003,False
星海融汇 , 3室2厅 , 127.84平米 ,莲花白云,19165.0,245.0,29,2016,False
百合IT家园 , 3室1厅 , 108平米 ,凌水,9723.0,105.0,11,2008,False
和云巷 , 2室1厅 , 58.2平米 ,莲花白云,9794.0,57.0,7,1990,False
龙湖水晶郦湾 , 3室2厅 , 161.18平米 ,华乐,25748.0,415.0,9,2015,True
北良公寓 , 2室2厅 , 76.3平米 ,三八北,11796.0,90.0,19,1998,True
天河新苑 , 3室2厅 , 130.16平米 ,阳光月秀,7898.0,102.8,14,2000,False
红星海世界观五期青屿蓝 , 2室1厅 , 91.6平米 ,红星海,9498.0,87.0,29,2012,False
玉丽街 , 2室2厅 , 89.99平米 ,泡崖八区,8179.0,73.6,7,2002,False
锦霞南园 , 3室2厅 , 121.51平米 ,锦绣,7243.0,88.0,7,2000,True
新星绿城六期 , 2室1厅 , 59.24平米 ,辛寨子,13167.0,78.0,5,2012,False
北良公寓 , 2室2厅 , 76.3平米 ,三八北,11796.0,90.0,19,1998,True
连大文润金宸一二期 , 3室2厅 , 107.5平米 ,连大,9396.0,101.0,15,2010,False
幸福e家四期 , 4室2厅 , 161.15平米 ,幸福e家,28856.0,465.0,18,2007,False
北京公园 , 2室1厅 , 96.85平米 ,北京公园,21684.0,210.0,4,2010,False
岭秀滨城悦和西园 , 2室2厅 , 92.71平米 ,辛寨子,10625.0,98.5,12,2009,False
悦泰馨家 , 4室2厅 , 108平米 ,金三角,24445.0,264.0,6,2004,False
花园小区 , 3室1厅 , 84平米 ,碧海,6667.0,56.0,6,1995,True
锦虹南园 , 5室2厅 , 184.69平米 ,锦绣,7581.0,140.0,6,1998,False
北欧假日 , 3室2厅 , 139.95平米 ,松峪,11076.0,155.0,18,2005,False
万科城市花园 , 3室2厅 , 140平米 ,绿波,15715.0,220.0,11,2006,False
石葵秀景 , 2室2厅 , 95.12平米 ,武昌街,16821.0,160.0,7,2005,False
万科城市花园 , 3室2厅 , 125.48平米 ,绿波,24706.0,310.0,5,2006,False
东方星海 , 2室1厅 , 55.32平米 ,星海广场,16269.0,90.0,30,2009,True
岭秀滨城悦和东园 , 2室2厅 , 87.53平米 ,辛寨子,13482.0,118.0,5,2009,False
亿达普罗旺斯 , 3室2厅 , 137.15平米 ,小平岛,21729.0,298.0,9,2014,False
自由向 , 3室1厅 , 98.38平米 ,红梅翠竹,12401.0,122.0,32,2011,False
弘基三期 , 4室2厅 , 108.53平米 ,学府,18429.0,200.0,6,2005,True
金福小区 , 2室2厅 , 80.54平米 ,辽师,9561.0,77.0,7,2000,True
星海小区 , 3室2厅 , 109.27平米 ,黑石礁,9427.0,103.0,7,1996,True
壹品星海一期 , 3室2厅 , 151.96平米 ,星海广场,25007.0,380.0,10,2005,True
一方公馆 , 6室2厅 , 393.25平米 ,星海广场,45010.0,1770.0,28,2011,True
观山满庭芳 , 4室3厅 , 90.73平米 ,马栏,36372.0,330.0,5,2008,True
弘基三期 , 6室3厅 , 199.91平米 ,学府,15507.0,310.0,12,2005,True
金玉星海 , 3室2厅 , 180.03平米 ,星海广场,13498.0,243.0,29,2005,True
优豪斯 , 3室2厅 , 159.85平米 ,华府,22522.0,360.0,12,2003,True
青云林海 , 2室2厅 , 115平米 ,青云街,20696.0,238.0,6,2001,False
乾豪新界 , 3室2厅 , 90.58平米 ,金湾新城,9384.0,85.0,25,2015,False
红星海世界观二期果岭墅 , 4室2厅 , 236平米 ,红星海,13984.0,330.0,30,2012,False
鹏程家园 , 3室2厅 , 149.53平米 ,石道街,13376.0,200.0,6,2002,False
台四小区 , 2室1厅 , 60.18平米 ,南沙,11300.0,68.0,6,2000,False
明秀山庄A区 , 5室1厅 , 163.96平米 ,秀月,30496.0,500.0,31,2008,False
体育场小区 , 2室2厅 , 89.9平米 ,碧海,7787.0,70.0,6,2008,True
北甸街 , 2室2厅 , 105.31平米 ,辽师,8737.0,92.0,7,1998,True
中体奥林匹克花园 , 2室2厅 , 94.59平米 ,溪之谷,12687.0,120.0,6,2010,False
绿洲半岛北岸 , 2室1厅 , 93.81平米 ,海富,8102.0,76.0,25,2007,False
倚园里小区 , 2室2厅 , 72.99平米 ,倚山里,6577.0,48.0,5,2000,False
彩虹园 , 2室1厅 , 69.17平米 ,马栏,11566.0,80.0,7,2003,True
工人村 , 1室1厅 , 55.66平米 ,香炉礁,7097.0,39.5,7,1989,True
亲亲阳光 , 3室1厅 , 107.48平米 ,西山水库,10514.0,113.0,6,2004,True
远洋时代城一期 , 3室2厅 , 112.98平米 ,高城山,7701.0,87.0,18,2012,False
亿达云集 , 2室1厅 , 79.9平米 ,武昌街,20276.0,162.0,35,2015,False
哈佛世纪 , 2室1厅 , 62平米 ,凌水,20968.0,130.0,24,2014,False
小平岛邻海园 , 3室2厅 , 138.9平米 ,小平岛,15335.0,213.0,14,2007,False
虎滩路 , 2室1厅 , 64.87平米 ,虎滩,12949.0,84.0,7,1999,False
万国宫馆二期 , 3室2厅 , 140平米 ,红梅翠竹,12500.0,175.0,28,2009,False
青云映山 , 2室2厅 , 73.07平米 ,青云街,23676.0,173.0,19,2005,False
和平现代城 , 1室1厅 , 60.51平米 ,和平广场,14048.0,85.0,50,2005,True
东方圣克拉公寓 , 2室1厅 , 77.45平米 ,庙岭,16527.0,128.0,23,2015,False
翠竹小区 , 3室2厅 , 124平米 ,红梅翠竹,8226.0,102.0,7,1996,False
泉水家年华 , 3室2厅 , 106.4平米 ,美域盛景,11843.0,126.0,17,2009,False
第五郡五号地 , 2室2厅 , 93.85平米 ,第五郡,20991.0,197.0,5,2009,False
恒德橄榄季 , 3室1厅 , 93.62平米 ,第五郡,18159.0,170.0,11,2009,True
万国宫馆二期 , 3室2厅 , 153平米 ,红梅翠竹,9478.0,145.0,29,2009,False
华东人家 , 2室1厅 , 74.59平米 ,华东,11396.0,85.0,12,2007,True
亿达春田晴湾 , 4室2厅 , 151平米 ,辛寨子,15895.0,240.0,24,2013,False
万科樱花园 , 2室1厅 , 79.69平米 ,龙王塘,12047.0,96.0,21,2014,False
东方圣克拉公寓 , 2室1厅 , 77.45平米 ,庙岭,16527.0,128.0,23,2015,False
春田馥园 , 3室2厅 , 123.12平米 ,辛寨子,13727.0,169.0,4,2011,False
金地艺境 , 2室2厅 , 89.9平米 ,金地艺境,11124.0,100.0,11,2014,False
北昌平小区 , 2室1厅 , 47.61平米 ,西安路,13653.0,65.0,7,1996,True
华宇梧桐苑 , 3室2厅 , 98平米 ,红梅翠竹,12245.0,120.0,18,2013,True
湾里南小区 , 2室1厅 , 82.3平米 ,金湾新城,6805.0,56.0,11,2003,False
岭秀滨城悦和西园 , 3室2厅 , 90.08平米 ,辛寨子,11657.0,105.0,12,2009,False
润德广场 , 2室1厅 , 52.44平米 ,北京公园,20977.0,110.0,34,2011,True
教师大厦 , 2室2厅 , 106.06平米 ,太原街,11315.0,120.0,30,1995,True
赛维利大厦 , 1室1厅 , 43.22平米 ,英华街,15271.0,66.0,28,2004,True
赛维利大厦 , 1室0厅 , 38.52平米 ,英华街,15317.0,59.0,28,2004,True
金润小区A区 , 2室2厅 , 99.28平米 ,金润,7907.0,78.5,6,2005,False
华润置地广场一期 , 3室2厅 , 118.95平米 ,华南,17403.0,207.0,33,2013,True
远洋时代城一期 , 3室2厅 , 112.98平米 ,高城山,7701.0,87.0,18,2012,False
亿达云集 , 2室1厅 , 79.9平米 ,武昌街,20276.0,162.0,35,2015,False
柏悦国际公寓 , 2室1厅 , 62.35平米 ,万达,16841.0,105.0,31,2012,True
峰景西海岸 , 2室2厅 , 79.85平米 ,连大,8141.0,65.0,18,2009,False
万科樱花园 , 2室1厅 , 79.69平米 ,龙王塘,12047.0,96.0,21,2014,False
安邦阳光润城 , 2室2厅 , 97.65平米 ,叠翠,9934.0,97.0,31,2011,False
观山蝶恋花 , 2室1厅 , 82.17平米 ,马栏,12779.0,105.0,20,2010,True
观山蝶恋花 , 2室1厅 , 82.17平米 ,马栏,12779.0,105.0,20,2010,False
西安路公寓 , 2室1厅 , 78.91平米 ,中山公园,11026.0,87.0,18,2000,True
中南路 , 2室1厅 , 60.53平米 ,中南,13217.0,80.0,6,1990,False
府佳名都 , 2室2厅 , 73.29平米 ,促进路,14327.0,105.0,7,2002,False
香炉礁 , 2室1厅 , 51.03平米 ,香炉礁,10680.0,54.5,7,1989,True
马栏小学北 , 2室1厅 , 62.89平米 ,马栏,8587.0,54.0,7,1999,True
西关街 , 2室1厅 , 62.63平米 ,辽师,11976.0,75.0,7,2000,True
银寰大厦 , 5室1厅 , 173.97平米 ,华府,12014.0,209.0,18,2002,True
亲亲阳光 , 2室2厅 , 78.33平米 ,西山水库,11235.0,88.0,6,2004,True
润德广场 , 2室1厅 , 52.44平米 ,北京公园,20977.0,110.0,34,2011,True
岭秀滨城悦和西园 , 3室2厅 , 90.08平米 ,辛寨子,11657.0,105.0,12,2009,False
万达高层 , 2室1厅 , 77.45平米 ,北京公园,10330.0,80.0,30,1995,True
府佳名都 , 2室2厅 , 73.29平米 ,促进路,14327.0,105.0,7,2002,False
香炉礁 , 2室1厅 , 51.03平米 ,香炉礁,10680.0,54.5,7,1989,True
中体奥林匹克花园 , 2室2厅 , 86.3平米 ,溪之谷,11936.0,103.0,11,2010,False
中南路 , 2室1厅 , 60.53平米 ,中南,13217.0,80.0,6,1990,False
马栏小学北 , 2室1厅 , 62.89平米 ,马栏,8587.0,54.0,7,1999,True
大连天地悦龙居 , 2室2厅 , 84.24平米 ,黄泥川,11278.0,95.0,24,2015,False
西安路公寓 , 2室1厅 , 78.91平米 ,中山公园,11026.0,87.0,18,2000,True
金润小区A区 , 2室2厅 , 99.28平米 ,金润,7907.0,78.5,6,2005,False
西关街 , 2室1厅 , 62.63平米 ,辽师,11976.0,75.0,7,2000,True
华润置地广场一期 , 3室2厅 , 118.95平米 ,华南,17403.0,207.0,33,2013,True
银寰大厦 , 5室1厅 , 173.97平米 ,华府,12014.0,209.0,18,2002,True
安邦阳光润城 , 2室2厅 , 97.65平米 ,叠翠,9934.0,97.0,31,2011,False
亲亲阳光 , 2室2厅 , 78.33平米 ,西山水库,11235.0,88.0,6,2004,True
小平岛亲海园A2组团 , 2室2厅 , 84平米 ,小平岛,17262.0,145.0,14,2008,True
和平现代城 , 3室1厅 , 111平米 ,和平广场,15766.0,175.0,32,2005,True
大连海湾城一期、二期 , 2室1厅 , 81.34平米 ,华润海中国,10205.0,83.0,34,2012,False
亿锋现代城 , 1室1厅 , 47.81平米 ,安盛,9413.0,45.0,34,2006,True
亿锋现代城 , 1室1厅 , 47.76平米 ,安盛,8166.0,39.0,34,2006,True
聚鑫小区一期 , 2室1厅 , 67.34平米 ,金纺,7426.0,50.0,6,2008,True
春生街 , 2室2厅 , 99.08平米 ,寺儿沟,12919.0,128.0,7,1995,False
锦泉源B1区 , 2室1厅 , 67.42平米 ,锦泉源,11866.0,80.0,6,2001,True
高志里小区 , 3室2厅 , 89平米 ,高城山,6461.0,57.5,6,1993,False
勤俭街（三八广场） , 2室2厅 , 65.22平米 ,三八北,11807.0,77.0,8,1990,True
金海国际花园 , 2室1厅 , 77.88平米 ,金华,7319.0,57.0,19,2016,False
同泰街 , 3室1厅 , 72.34平米 ,太原街,11751.0,85.0,7,1999,True
新源巷 , 3室1厅 , 80.68平米 ,新起屯,8925.0,72.0,7,1990,False
中南路 , 2室1厅 , 61.28平米 ,中南,13871.0,85.0,6,1990,False
东林世家 , 2室2厅 , 74.69平米 ,碧海,14192.0,106.0,19,2008,False
星海造船楼 , 2室1厅 , 63.01平米 ,和平广场,11427.0,72.0,7,1996,True
星海街 , 2室1厅 , 70.47平米 ,星海人家商圈,10218.0,72.0,6,1990,True
岗盛里小区 , 3室2厅 , 129平米 ,东山,5504.0,71.0,7,1998,False
锦泉源D1区 , 2室2厅 , 84.58平米 ,锦泉源,12769.0,108.0,5,2007,True
千山心城 , 2室1厅 , 52.89平米 ,山东路,14370.0,76.0,6,2003,False
美域盛景 , 2室1厅 , 90.7平米 ,美域盛景,10916.0,99.0,22,2008,False
锦华北园 , 3室2厅 , 185.51平米 ,锦绣,10512.0,195.0,6,2002,True
丽景春天 , 3室2厅 , 115.78平米 ,丽景,19002.0,220.0,6,2003,True
华宇凤凰城 , 2室1厅 , 90.96平米 ,杏花里,7586.0,69.0,13,2010,False
万科溪之谷 , 5室2厅 , 159.25平米 ,溪之谷,10550.0,168.0,27,2011,False
翠竹小区 , 3室2厅 , 125.68平米 ,红梅翠竹,9946.0,125.0,6,1996,False
泡崖美林园 , 2室2厅 , 92.78平米 ,美林园,10110.0,93.8,7,2000,False
弘基三期 , 4室1厅 , 175.54平米 ,学府,16977.0,298.0,6,2005,True
亿达世纪城 , 4室1厅 , 128平米 ,大纺,23282.0,298.0,12,2003,True
弘基三期 , 3室2厅 , 134.56平米 ,学府,19917.0,268.0,12,2005,True
红梅南里 , 3室2厅 , 120平米 ,红梅翠竹,15000.0,180.0,6,1997,False
金安小区 , 2室1厅 , 62.37平米 ,金纺,8819.0,55.0,6,2001,True
大有文园 , 4室2厅 , 87.06平米 ,凌水,30784.0,268.0,11,2012,False
左岸经典 , 1室0厅 , 47.65平米 ,红梅翠竹,7346.0,35.0,32,2010,False
泡崖康居园 , 2室2厅 , 106.77平米 ,泡崖八区,9348.0,99.8,6,2002,False
中政小区 , 2室2厅 , 92.51平米 ,中南,11675.0,108.0,7,1999,False
深蓝中心 , 4室2厅 , 230平米 ,和平广场,19566.0,450.0,37,2012,True
亲亲家园 , 3室2厅 , 134.32平米 ,西山水库,12359.0,166.0,6,2004,True
亿达春田晴湾 , 6室2厅 , 139.32平米 ,辛寨子,16509.0,230.0,24,2013,False
明珠街 , 4室2厅 , 191.64平米 ,黑石礁,20769.0,398.0,3,2002,True
恒德橄榄季 , 2室2厅 , 59.1平米 ,第五郡,18782.0,111.0,11,2013,False
动力院景一期汇仁南园 , 3室2厅 , 141.62平米 ,华南,12004.0,170.0,16,2006,True
保利西山林语 , 3室2厅 , 135.78平米 ,西山水库,18707.0,254.0,7,2014,True
红星海世界观五期青屿蓝 , 3室1厅 , 167.07平米 ,红星海,10116.0,169.0,24,2012,False
壹品星海公寓 , 1室1厅 , 59.64平米 ,星海广场,15929.0,95.0,25,2003,True
绿色新苑 , 2室2厅 , 112.7平米 ,安盛,8696.0,98.0,7,2001,True
翠竹中区 , 3室2厅 , 137.83平米 ,红梅翠竹,7691.0,106.0,6,1996,False
新华同仁轩 , 1室1厅 , 35.75平米 ,阳光月秀,17567.0,62.8,8,2005,False
第五郡六号地 , 2室2厅 , 116平米 ,第五郡,21121.0,245.0,4,2012,True
碧浪园一期 , 2室1厅 , 67.67平米 ,虎滩,12561.0,85.0,6,2000,False
壹品星海三期 , 4室2厅 , 307.47平米 ,星海广场,23743.0,730.0,28,2007,True
壹品天城 , 2室2厅 , 88.21平米 ,大纺,25961.0,229.0,18,2011,False
壹品星海三期 , 2室1厅 , 89.83平米 ,星海广场,22153.0,199.0,30,2007,True
热岛黄金海岸 , 2室1厅 , 89平米 ,华润海中国,9551.0,85.0,34,2010,False
松江路 , 3室1厅 , 85.37平米 ,山东路,9196.0,78.5,6,1993,True
桃园小区 , 2室1厅 , 71.1平米 ,桃园,6892.0,49.0,6,1992,True
福佳绿都 , 2室1厅 , 79.59平米 ,金三角,22616.0,180.0,11,2008,False
山海一家一期 , 2室2厅 , 94.87平米 ,万达,14230.0,135.0,12,2005,True
阳光月秀 , 2室1厅 , 92.22平米 ,阳光月秀,14097.0,130.0,18,2006,False
玉丽街 , 2室2厅 , 81.91平米 ,泡崖八区,10109.0,82.8,7,2002,False
明秀山庄A区 , 4室2厅 , 163.87平米 ,秀月,27461.0,450.0,31,2008,False
红星海世界观三期郡墅 , 5室3厅 , 138.6平米 ,红星海,19481.0,270.0,5,2012,False
亿达云集 , 2室1厅 , 63.5平米 ,武昌街,18583.0,118.0,35,2015,False
绿香花园 , 2室1厅 , 60.96平米 ,绿波,11319.0,69.0,7,2001,False
锦泉源B4区 , 3室2厅 , 106平米 ,锦泉源,11321.0,120.0,5,2002,False
碧浪园三期 , 2室2厅 , 102平米 ,虎滩,15491.0,158.0,5,2003,False
泉水家年华 , 2室2厅 , 97.24平米 ,美域盛景,10079.0,98.0,22,2009,True
碧浪园三期 , 2室2厅 , 102平米 ,虎滩,15491.0,158.0,5,2003,False
金润小区B区 , 2室1厅 , 76.18平米 ,金润,7745.0,59.0,7,2010,True
帝柏湾 , 4室2厅 , 230.8平米 ,虎滩,21144.0,488.0,30,2007,False
动力院景二期汇善南园 , 1室1厅 , 46.72平米 ,华南,13913.0,65.0,5,2007,True
万国宫馆一期 , 2室1厅 , 88.6平米 ,红梅翠竹,11061.0,98.0,31,2009,False
碧浪园一期 , 2室1厅 , 78.34平米 ,虎滩,12638.0,99.0,6,2000,False
凯伦凯悦 , 1室0厅 , 49.22平米 ,红梅翠竹,7721.0,38.0,30,2008,False
热岛黄金海岸 , 2室1厅 , 92.5平米 ,华润海中国,9298.0,86.0,34,2010,False
北斗街（寺儿沟商圈） , 2室1厅 , 54.01平米 ,寺儿沟,14627.0,79.0,6,1999,True
玉浓街 , 2室2厅 , 83.62平米 ,泡崖八区,8109.0,67.8,6,2002,False
倚山里小区 , 2室1厅 , 70.89平米 ,倚山里,6489.0,46.0,7,1996,False
里程巷 , 2室1厅 , 66.69平米 ,马栏,8248.0,55.0,7,2000,False
莱州街 , 2室1厅 , 84.56平米 ,孙家沟,8160.0,69.0,7,1993,False
壹品星海公寓 , 1室1厅 , 46.65平米 ,星海广场,18007.0,84.0,25,2003,True
秀月广场 , 2室1厅 , 61.7平米 ,秀月,9725.0,60.0,7,1994,False
华业玫瑰东方 , 2室1厅 , 89.13平米 ,和平广场,23001.0,205.0,32,2011,True
北甸街 , 2室2厅 , 63.5平米 ,辽师,9134.0,58.0,6,1996,True
水映西山 , 2室1厅 , 47.7平米 ,万科假日,20546.0,98.0,18,2008,False
经一街 , 2室1厅 , 46.7平米 ,金三角,13277.0,62.0,6,1993,True
交通大学 , 2室1厅 , 61.39平米 ,辽师,9774.0,60.0,3,1995,True
苍山路 , 2室1厅 , 45.42平米 ,山东路,10569.0,48.0,7,1989,True
顺达温泉花园二期 , 1室1厅 , 61.48平米 ,溪之谷,9434.0,58.0,5,2004,False
刘家桥 , 2室1厅 , 59.82平米 ,春柳,7824.0,46.8,7,1989,False
刘家桥 , 3室0厅 , 74.55平米 ,春柳,9927.0,74.0,6,1990,False
金二小学 , 2室1厅 , 59.6平米 ,金三角,15605.0,93.0,2,1990,True
孙家沟 , 2室1厅 , 47.33平米 ,孙家沟,13100.0,62.0,6,1990,False
嘉创E人国际 , 1室0厅 , 46.3平米 ,万达,15335.0,71.0,24,2011,True
锦泉南园 , 2室1厅 , 74.33平米 ,锦绣,9283.0,69.0,7,1996,False
泊林和山 , 2室1厅 , 78.38平米 ,叠翠,9187.0,72.0,11,2007,False
泊林和山 , 2室1厅 , 78.38平米 ,叠翠,9187.0,72.0,11,2007,False
嘉创E人国际 , 1室0厅 , 46.3平米 ,万达,15335.0,71.0,24,2011,True
金二小学 , 2室1厅 , 59.6平米 ,金三角,15605.0,93.0,2,1990,True
南沙 , 2室0厅 , 41.1平米 ,南沙,11193.0,46.0,7,1995,False
大连明珠 , 3室1厅 , 197平米 ,星海广场,28427.0,560.0,31,2008,True
小孤山中里 , 2室1厅 , 60.32平米 ,海富,6466.0,39.0,6,2010,False
心宁苑 , 3室2厅 , 87.36平米 ,孙家沟,13279.0,116.0,6,2001,False
大华锦绣华城一期 , 3室2厅 , 114平米 ,庙岭,31404.0,358.0,6,2010,False
西苑小区 , 2室1厅 , 67.85平米 ,马栏,10936.0,74.2,7,1997,True
香海花园 , 2室2厅 , 92.98平米 ,香炉礁,17209.0,160.0,6,1999,True
和平现代城 , 3室1厅 , 120平米 ,和平广场,15000.0,180.0,29,2005,True
彩虹园 , 3室1厅 , 75.68平米 ,马栏,10439.0,79.0,6,2000,True
软件园小区 , 2室2厅 , 52.38平米 ,软件园,11264.0,59.0,6,2000,False
龙祥嘉园 , 2室2厅 , 90.51平米 ,金华,7182.0,65.0,11,2005,False
孙家沟 , 2室1厅 , 70平米 ,孙家沟,12686.0,88.8,7,1991,False
万科溪之谷 , 3室1厅 , 139.64平米 ,溪之谷,11602.0,162.0,5,2008,False
中海紫御观邸 , 3室2厅 , 133.09平米 ,万达,22467.0,299.0,32,2013,False
华夏金城 , 3室2厅 , 110.96平米 ,古城汇金,8562.0,95.0,6,2008,False
红星海世界观三期视界 , 3室1厅 , 131平米 ,红星海,12596.0,165.0,31,2012,False
海景园 , 2室1厅 , 69.57平米 ,华乐,14231.0,99.0,7,1999,False
红星海世界观四期城市别馆二号 , 2室2厅 , 106.86平米 ,红星海,12447.0,133.0,32,2012,False
翠竹小区 , 4室2厅 , 150.25平米 ,红梅翠竹,6523.0,98.0,6,1996,False
侯一小区 , 2室1厅 , 53.57平米 ,侯家沟,8961.0,48.0,7,1993,True
马栏小学北 , 2室1厅 , 59.81平米 ,马栏,11035.0,66.0,7,1995,False
交通大学 , 2室1厅 , 44.42平米 ,辽师,10806.0,48.0,6,1995,True
警后大院（三八广场） , 3室2厅 , 135平米 ,三八北,12593.0,170.0,7,1993,True
华南花园 , 2室1厅 , 69.95平米 ,名贵,11437.0,80.0,7,1999,True
收获公寓 , 3室2厅 , 151.93平米 ,安盛,6451.0,98.0,28,2008,False
香炉礁 , 1室1厅 , 65.13平米 ,香炉礁,8445.0,55.0,7,1989,True
万科朗润园 , 3室1厅 , 88.13平米 ,魅力之城,13957.0,123.0,17,2014,False
海景园 , 2室1厅 , 69.57平米 ,华乐,14231.0,99.0,7,1999,False
红星海世界观三期视界 , 3室1厅 , 131平米 ,红星海,12596.0,165.0,31,2012,False
延安小区 , 4室3厅 , 158.08平米 ,南山,19611.0,310.0,5,1997,True
金润小区A区 , 2室1厅 , 43.02平米 ,金润,7671.0,33.0,6,2008,False
明秀庄园一期 , 4室2厅 , 193.62平米 ,秀月,28407.0,550.0,29,2012,False
红星海世界观二期视界 , 4室2厅 , 178平米 ,红星海,12922.0,230.0,32,2012,False
七绣路 , 2室1厅 , 55.39平米 ,山东路,9840.0,54.5,6,1996,True
锦泉源B4区 , 2室1厅 , 64.81平米 ,锦泉源,11110.0,72.0,6,2002,False
百年汇 , 1室2厅 , 97平米 ,星海广场,13918.0,135.0,12,2007,True
锦泉源D2区 , 1室2厅 , 57.98平米 ,锦泉源,11004.0,63.8,23,2005,True
新华同仁轩 , 1室2厅 , 38.48平米 ,阳光月秀,17672.0,68.0,8,2005,False
新星绿城三期 , 2室1厅 , 46.92平米 ,辛寨子,11723.0,55.0,6,2006,False
恒达花园（沙河口） , 3室2厅 , 94.57平米 ,辽师,10892.0,103.0,7,1998,True
绿洲半岛北岸 , 2室1厅 , 85.62平米 ,海富,8702.0,74.5,28,2007,False
唯美品格 , 4室2厅 , 90平米 ,大纺,34445.0,310.0,5,2009,True
亿达杰特 , 3室2厅 , 212平米 ,星海广场,28208.0,598.0,34,2005,True
大连明珠 , 3室2厅 , 225.49平米 ,星海广场,29270.0,660.0,31,2008,True
